,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,totalprod,avg_temp,anomaly,median aqi,varroa,spores,cbpv,dwv,iapv,kbv,sbpv,abpv,dwv-b,lsv2,mkv,urban_rate,year,code,state
120,0.0,5541.3,2643.7,0.0,0.0,2600000.0,64.4,1.0,44.11764705882353,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2002,GA,Georgia
121,0.0,11799.7,1670.2,0.0,0.0,3380000.0,63.3,-0.1,44.75757575757576,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2003,GA,Georgia
122,2010.1,15499.6,8551.6,45.6,10.4,2530000.0,63.0,-0.4,46.3125,1.8396000000000001,0.028399999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.1,2010,GA,Georgia
123,0.0,4127.4,0.0,0.0,0.0,3135000.0,63.9,0.5,46.09090909090909,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2001,GA,Georgia
124,0.0,3065.3,0.0,0.0,0.0,3135000.0,63.3,-0.1,51.57575757575758,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2000,GA,Georgia
125,58.4,3524.6,3326.1,7.6,20.6,2891000.0,63.8,0.4,48.31428571428572,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2005,GA,Georgia
126,2027.7,21222.0,17521.6,62.3,5.9,3009000.0,65.5,2.1,42.96875,5.141666666666667,0.33125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.1,2012,GA,Georgia
127,3736.5,5571.6,7840.9,10.8,0.0,3480000.0,64.8,1.4,49.82857142857143,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2007,GA,Georgia
128,4667.9,3927.7,1823.0,0.1,2.7,3087000.0,64.0,0.6,48.333333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2004,GA,Georgia
129,1161.6,11053.7,9371.1,52.7,41.4,4662000.0,64.5,1.1,51.885714285714286,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2006,GA,Georgia
130,2305.1,11526.9,9464.0,27.8,0.4,2665000.0,63.4,0.0,42.5625,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2009,GA,Georgia
131,2592.3,38017.1,17996.9,6.0,13.1,2795000.0,64.6,1.2,46.71875,2.7750000000000004,0.125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.1,2011,GA,Georgia
132,0.0,3647.8,0.0,0.0,0.0,3315000.0,64.5,1.1,54.096774193548384,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.2,1999,GA,Georgia
133,1942.8,6568.8,9468.3,25.9,21.5,4615000.0,63.5,0.1,46.57142857142857,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.6,2008,GA,Georgia
134,4551.9,17838.7,22223.9,33.7,0.0,3350000.0,63.4,0.0,38.40625,2.447083333333333,0.07916666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.1,2013,GA,Georgia
135,1734.4,24940.5,2930.0,41.6,0.0,2760000.0,65.3,1.9,37.78125,1.3204761904761904,0.0857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.1,2015,GA,Georgia
136,7799.7,27802.7,16303.3,27.0,0.0,4526000.0,63.0,-0.4,40.9375,1.728695652173913,0.19130434782608696,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.1,2014,GA,Georgia
137,0.0,5259.6,0.0,0.0,0.0,4200000.0,65.7,2.3,41.608695652173914,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.2,1998,GA,Georgia
138,4515.6,42934.0,9302.7,63.5,0.0,3744000.0,65.8,2.4,38.46875,2.9085185185185187,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.1,2016,GA,Georgia
139,2058.1052631578946,13887.842105263158,7391.436842105264,21.294736842105266,6.105263157894737,3168000.0,65.8,2.4,37.225806451612904,1.9122727272727273,0.13863636363636364,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.1,2017,GA,Georgia
140,32759.89230769231,21166.59487179487,15080.971794871795,924.6025641025641,133.94615384615383,750000.0,52.2,1.5,36.25,4.725,1.1700000000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.9,2012,HI,Hawaii
141,11911.366666666669,19340.682051282052,11440.392307692307,894.197435897436,230.27948717948718,770000.0,52.2,1.5,40.333333333333336,2.2163636363636368,0.5827272727272728,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91.9,2010,HI,Hawaii
142,12597.0475,7907.4925,8426.567500000001,1583.1875,134.29749999999999,900000.0,52.2,1.5,37.333333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2008,HI,Hawaii
143,9900.052500000002,8309.02,6746.65,889.2049999999999,154.51749999999998,920000.0,52.2,1.5,15.666666666666666,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2007,HI,Hawaii
144,6727.4574999999995,5452.2675,6112.390000000001,1099.425,224.4025,930000.0,52.2,1.5,14.25,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2006,HI,Hawaii
145,14546.958974358975,10006.771794871795,12094.766666666666,761.6487179487178,227.80512820512826,950000.0,52.2,1.5,36.0,7.344285714285713,0.6457142857142858,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2009,HI,Hawaii
146,11235.130356875094,10441.054970760233,6444.031646423751,767.449722597091,123.72695306642676,1572000.0,52.2,1.5,28.75,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.9,2017,HI,Hawaii
147,40851.31315789473,24257.64210526316,14852.331578947365,924.0315789473683,286.7763157894737,1079000.0,52.2,1.5,32.25,3.1157692307692306,1.5365384615384616,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.9,2013,HI,Hawaii
148,3945.110256410256,11511.176923076922,3734.5102564102563,1237.2025641025639,112.23076923076923,1428000.0,52.2,1.5,32.75,1.5057142857142856,0.3738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.9,2015,HI,Hawaii
149,44557.299999999996,26049.8358974359,17272.5641025641,1074.4384615384615,237.62820512820514,1395000.0,52.2,1.5,30.25,1.2,0.7300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.9,2014,HI,Hawaii
150,1686.204985754986,9188.33376068376,3424.94358974359,966.0408831908833,89.73518518518519,1808000.0,52.2,1.5,31.75,1.0156521739130435,0.9706521739130435,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.9,2016,HI,Hawaii
151,0.0,3183.3,5.966666666666667,0.0,0.0,784000.0,52.2,1.5,19.25,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2000,HI,Hawaii
152,0.0,3495.0372093023257,647.8441860465116,584.1883720930232,0.0,798000.0,52.2,1.5,20.5,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2003,HI,Hawaii
153,0.0,3074.767441860465,639.8511627906978,209.71162790697676,0.0,952000.0,52.2,1.5,19.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2002,HI,Hawaii
154,0.0,3960.1047619047627,0.0,0.0,0.0,944000.0,52.2,1.5,22.333333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,1998,HI,Hawaii
155,0.0,3338.757142857143,0.0,0.0,0.0,640000.0,52.2,1.5,20.333333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,1999,HI,Hawaii
156,0.0,3237.076744186046,104.5604651162791,0.0,0.0,696000.0,52.2,1.5,21.333333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2001,HI,Hawaii
157,4625.9800000000005,6637.5075,2554.9975,1159.5750000000003,125.17249999999999,768000.0,52.2,1.5,15.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2004,HI,Hawaii
158,7739.88,5309.3325,3902.5975000000008,1020.165,176.435,1179000.0,52.2,1.5,15.5,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.5,2005,HI,Hawaii
159,21199.356410256412,20564.507692307692,14598.120512820515,1061.3102564102567,204.04615384615386,666000.0,52.2,1.5,32.25,3.677241379310345,0.8262068965517242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91.9,2011,HI,Hawaii
160,95696.0,16994.9,37337.2,0.9,0.0,1488000.0,45.9,-1.6,38.85,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2008,IA,Iowa
161,129359.2,36744.7,56816.9,10.3,0.0,1550000.0,48.4,0.9,41.2,6.827272727272727,0.15454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,2011,IA,Iowa
162,87469.4,17994.1,52617.1,7.5,0.0,1092000.0,46.7,-0.8,37.25,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2009,IA,Iowa
163,55855.6,6057.1,31059.7,7.9,0.0,2106000.0,48.9,1.4,41.45,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2007,IA,Iowa
164,48965.9,4205.2,18630.3,8.4,0.0,2184000.0,50.4,2.9,36.4,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2006,IA,Iowa
165,61314.3,75558.9,48152.2,5.8,0.0,1323000.0,48.2,0.7,39.4,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,2010,IA,Iowa
166,39662.1,5884.9,8273.3,9.1,0.0,2464000.0,49.6,2.1,37.25,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2005,IA,Iowa
167,0.0,61.4,0.0,0.0,0.0,2010000.0,48.6,1.1,37.388888888888886,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2000,IA,Iowa
168,0.0,79.4,4.4,9.2,0.0,1888000.0,47.9,0.4,36.23809523809524,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2003,IA,Iowa
169,0.0,57.6,0.6,0.0,0.0,1683000.0,49.1,1.6,35.526315789473685,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2001,IA,Iowa
170,0.0,102.5,3.3,0.0,0.0,2310000.0,49.2,1.7,35.85,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2002,IA,Iowa
171,256886.6,53938.0,64834.6,11.9,0.0,1505000.0,45.5,-2.0,38.526315789473685,1.135,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,2014,IA,Iowa
172,62109.284210526326,18650.53157894737,23124.136842105265,7.042105263157896,0.0,2030000.0,50.0,2.5,36.77777777777778,1.0645,0.3375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,2017,IA,Iowa
173,21798.9,8143.3,5280.1,16.0,0.0,2345000.0,48.5,1.0,32.857142857142854,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.1,2004,IA,Iowa
174,3.2,4945.6,6004.2,3.3,0.0,1800000.0,49.3,1.8,37.31578947368421,4.395555555555556,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,2015,IA,Iowa
175,0.0,3160.6,1105.8,7.0,0.0,1776000.0,50.7,3.2,35.578947368421055,3.0044999999999997,0.3425,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,2016,IA,Iowa
176,168229.2,49328.3,59286.2,11.0,0.0,2257000.0,52.1,4.6,42.36842105263158,3.3666666666666667,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,2012,IA,Iowa
177,214836.0,70715.7,49952.7,25.5,0.0,1872000.0,46.7,-0.8,40.8421052631579,1.0942307692307691,0.2173076923076923,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,2013,IA,Iowa
178,0.0,65.5,0.0,0.0,0.0,2600000.0,49.7,2.2,39.3125,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.6,1999,IA,Iowa
179,0.0,322.4,0.0,0.0,0.0,3900000.0,50.9,3.4,31.5,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.6,1998,IA,Iowa
180,0.0,3601.3,575.4,27.1,0.0,4600000.0,45.4,2.8,25.954545454545453,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2003,ID,Idaho
181,0.0,2620.4,145.1,0.0,0.0,4600000.0,44.2,1.6,27.63157894736842,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2001,ID,Idaho
182,0.0,4524.8,0.0,0.0,0.0,4700000.0,43.9,1.3,26.263157894736842,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2000,ID,Idaho
183,0.0,2132.6,1352.3,4.5,0.0,5700000.0,43.0,0.4,28.833333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2002,ID,Idaho
184,0.3,3398.2,973.4,133.9,60.7,6300000.0,44.2,1.6,29.083333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2004,ID,Idaho
185,6741.1,30798.5,5683.5,40.1,31.2,3400000.0,45.1,2.5,26.6,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.6,2014,ID,Idaho
186,2353.4,22734.0,3717.1,61.7,19.3,4738000.0,42.8,0.2,25.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2009,ID,Idaho
187,0.0,906.8,0.0,0.0,0.0,5760000.0,43.6,1.0,26.526315789473685,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.4,1999,ID,Idaho
188,0.0,2116.3,0.0,0.0,0.0,6000000.0,44.3,1.7,24.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.4,1998,ID,Idaho
189,4217.4,27564.6,7735.4,44.4,19.4,2656000.0,43.7,1.1,25.53846153846154,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.6,2013,ID,Idaho
190,1157.6,25864.1,4727.0,108.7,27.6,3132000.0,42.4,-0.2,25.4375,7.816666666666666,0.049999999999999996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.6,2011,ID,Idaho
191,0.3,20995.8,178.2,53.3,3.2,2848000.0,46.4,3.8,24.75,3.4183333333333334,0.008333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.6,2015,ID,Idaho
192,470.2,15855.1,1813.0,76.1,15.6,3600000.0,42.5,-0.1,25.94736842105263,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2008,ID,Idaho
193,3325.7,34000.0,5972.2,87.5,4.9,2944000.0,45.1,2.5,24.571428571428573,2.6241379310344826,0.46551724137931033,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.6,2012,ID,Idaho
194,60.6,9556.5,1220.5,67.5,18.6,3772000.0,44.8,2.2,27.61111111111111,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2007,ID,Idaho
195,99.1,3750.9,1607.9,117.0,23.0,3515000.0,43.6,1.0,26.043478260869566,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2005,ID,Idaho
196,1257.9947368421049,13241.547368421052,2411.936842105263,65.15263157894736,13.842105263157896,4180000.0,44.3,1.7,28.4,1.6516666666666666,0.1375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.6,2017,ID,Idaho
197,1186.8,5475.7,1106.5,157.1,2.8,4180000.0,44.2,1.6,28.7,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.4,2006,ID,Idaho
198,4288.3,19051.4,6740.8,143.4,36.7,2619000.0,43.3,0.7,28.176470588235293,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.6,2010,ID,Idaho
199,1.1,16642.4,2278.5,115.6,0.0,3298000.0,45.1,2.5,24.55,2.3020833333333335,0.06875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.6,2016,ID,Idaho
200,2.5,8139.3,2710.1,0.0,0.0,480000.0,54.7,3.1,38.43478260869565,3.024090909090909,0.08181818181818182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.5,2016,IL,Illinois
201,39370.0,2538.7,8750.8,74.9,64.3,660000.0,54.0,2.4,36.08,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2006,IL,Illinois
202,67276.95789473686,22468.03157894737,14285.773684210528,78.98947368421051,9.200000000000001,506000.0,54.4,2.8,40.78260869565217,4.029166666666667,0.06250000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.5,2017,IL,Illinois
203,0.0,650.8,0.0,0.0,0.0,456000.0,53.4,1.8,39.44,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2001,IL,Illinois
204,222432.9,79582.5,31131.3,178.9,0.0,336000.0,51.1,-0.5,38.91304347826087,3.0184848484848485,0.1893939393939394,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.5,2013,IL,Illinois
205,130241.7,66760.4,30175.8,98.2,0.0,350000.0,53.1,1.5,40.65217391304348,6.4239999999999995,0.05800000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.5,2011,IL,Illinois
206,38467.5,7921.4,2068.2,456.9,110.5,385000.0,52.6,1.0,36.08,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2004,IL,Illinois
207,0.0,790.6,21.7,46.3,0.0,420000.0,51.7,0.1,37.64,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2003,IL,Illinois
208,212756.9,58895.9,38048.5,152.7,0.0,427000.0,55.8,4.2,41.04347826086956,10.96,0.10666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,88.5,2012,IL,Illinois
209,87037.3,8471.3,33399.8,123.2,0.0,272000.0,51.4,-0.2,37.76,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2009,IL,Illinois
210,278498.8,85852.3,38568.4,92.1,0.0,392000.0,49.5,-2.1,38.95652173913044,2.6554166666666665,0.016666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.5,2014,IL,Illinois
211,17.1,6849.6,15849.1,80.9,0.0,408000.0,52.9,1.3,39.52173913043478,4.205,0.04583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.5,2015,IL,Illinois
212,83463.1,10470.0,17551.8,24.9,0.0,448000.0,50.9,-0.7,38.68,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2008,IL,Illinois
213,0.0,416.4,0.0,0.0,0.0,488000.0,52.2,0.6,39.166666666666664,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2000,IL,Illinois
214,47239.0,7969.5,4114.8,74.2,0.0,680000.0,53.7,2.1,39.88,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2005,IL,Illinois
215,78975.3,74302.9,34804.7,24.5,0.0,369000.0,52.9,1.3,40.24,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.5,2010,IL,Illinois
216,59760.1,6555.4,14219.0,73.1,0.0,567000.0,53.7,2.1,42.52,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2007,IL,Illinois
217,0.0,231.0,0.0,0.0,0.0,594000.0,53.5,1.9,37.56521739130435,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.6,1999,IL,Illinois
218,0.0,200.9,0.0,0.0,0.0,639000.0,55.2,3.6,35.166666666666664,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.6,1998,IL,Illinois
219,0.0,293.7,15.7,0.0,0.0,720000.0,53.2,1.6,39.16,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8,2002,IL,Illinois
220,38671.5,50011.9,16785.9,30.8,13.7,430000.0,52.6,1.3,47.5,4.7336,0.0372,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.4,2010,IN,Indiana
221,0.0,458.3,0.0,0.0,0.0,810000.0,53.2,1.9,46.13333333333333,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.9,1999,IN,Indiana
222,0.0,441.8,69.0,65.5,0.0,280000.0,51.1,-0.2,45.2,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2003,IN,Indiana
223,149287.3,66659.6,18844.2,56.8,0.4,310000.0,49.4,-1.9,42.38461538461539,4.724166666666666,0.13749999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.4,2014,IN,Indiana
224,123068.8,37155.9,23874.4,27.6,0.0,282000.0,51.2,-0.1,43.0,4.583870967741936,0.08225806451612902,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.4,2013,IN,Indiana
225,7.1,2418.8,1287.9,38.3,0.0,318000.0,52.3,1.0,40.0,6.402916666666666,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.4,2015,IN,Indiana
226,35863.015789473684,15832.857894736844,7971.357894736841,31.931578947368422,12.100000000000001,336000.0,54.0,2.7,38.26315789473684,5.317222222222222,0.07083333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.4,2017,IN,Indiana
227,28214.9,4295.6,10034.6,32.6,53.1,378000.0,53.4,2.1,44.75,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2006,IN,Indiana
228,18854.2,3633.8,2092.6,66.7,83.6,413000.0,52.2,0.9,43.76315789473684,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2004,IN,Indiana
229,6.4,1768.4,937.9,35.3,0.0,434000.0,54.2,2.9,37.78378378378378,7.099166666666666,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,72.4,2016,IN,Indiana
230,37050.8,2742.7,10810.1,20.2,18.6,469000.0,51.0,-0.3,45.2972972972973,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2008,IN,Indiana
231,0.0,393.3,0.0,0.0,0.0,532000.0,53.2,1.9,42.7906976744186,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2001,IN,Indiana
232,56387.8,53736.8,15199.8,45.6,4.3,408000.0,53.1,1.8,45.67567567567568,4.992,0.052000000000000005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.4,2011,IN,Indiana
233,45215.8,7096.6,10117.2,40.6,10.2,424000.0,53.3,2.0,50.583333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2007,IN,Indiana
234,108503.1,52850.4,19470.2,28.2,1.7,472000.0,55.1,3.8,45.611111111111114,6.788235294117648,0.008823529411764707,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.4,2012,IN,Indiana
235,0.0,255.7,30.2,0.0,0.0,496000.0,53.1,1.8,45.45238095238095,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2002,IN,Indiana
236,39014.6,2692.9,6777.0,41.7,24.5,512000.0,52.8,1.5,49.351351351351354,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2005,IN,Indiana
237,0.0,228.9,0.0,0.0,0.0,520000.0,51.6,0.3,43.525,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2000,IN,Indiana
238,37115.0,13889.8,15124.8,76.8,19.8,288000.0,51.3,0.0,43.78947368421053,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.8,2009,IN,Indiana
239,0.0,93.1,0.0,0.0,0.0,828000.0,55.0,3.7,46.148148148148145,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.9,1998,IN,Indiana
